nb ant: 1, food: 44/50, nest level: 1, nb worker: 1, nb soldier: 0
nb ant: 393, food: 191/850, nest level: 5, nb worker: 262, nb soldier: 131
nb ant: 392, food: 192/850, nest level: 5, nb worker: 261, nb soldier: 131
nb ant: 393, food: 192/850, nest level: 5, nb worker: 262, nb soldier: 131
nb ant: 391, food: 194/850, nest level: 5, nb worker: 260, nb soldier: 131
nb ant: 393, food: 190/850, nest level: 5, nb worker: 262, nb soldier: 131
nb ant: 394, food: 189/850, nest level: 5, nb worker: 263, nb soldier: 131
#2141 - a snail attack the colony
the menace kill 3 soldier
the menace kill 0 worker
nb ant: 391, food: 192/850, nest level: 5, nb worker: 263, nb soldier: 128
nb ant: 391, food: 198/850, nest level: 5, nb worker: 262, nb soldier: 129
nb ant: 391, food: 194/850, nest level: 5, nb worker: 261, nb soldier: 130
nb ant: 392, food: 191/850, nest level: 5, nb worker: 261, nb soldier: 131
nb ant: 392, food: 192/850, nest level: 5, nb worker: 261, nb soldier: 131
nb ant: 393, food: 192/850, nest level: 5, nb worker: 262, nb soldier: 131
nb ant: 393, food: 192/850, nest level: 5, nb worker: 262, nb soldier: 131
nb ant: 391, food: 194/850, nest level: 5, nb worker: 260, nb soldier: 131
nb ant: 391, food: 192/850, nest level: 5, nb worker: 260, nb soldier: 131
nb ant: 389, food: 196/850, nest level: 5, nb worker: 258, nb soldier: 131
#2151 - a snail attack the colony
the menace kill 3 soldier
the menace kill 0 worker
nb ant: 387, food: 195/850, nest level: 5, nb worker: 259, nb soldier: 128
nb ant: 387, food: 203/850, nest level: 5, nb worker: 259, nb soldier: 128
nb ant: 388, food: 198/850, nest level: 5, nb worker: 258, nb soldier: 130
nb ant: 389, food: 196/850, nest level: 5, nb worker: 259, nb soldier: 130
nb ant: 390, food: 197/850, nest level: 5, nb worker: 260, nb soldier: 130
nb ant: 392, food: 196/850, nest level: 5, nb worker: 262, nb soldier: 130
nb ant: 391, food: 196/850, nest level: 5, nb worker: 261, nb soldier: 130
nb ant: 393, food: 192/850, nest level: 5, nb worker: 262, nb soldier: 131
nb ant: 395, food: 190/850, nest level: 5, nb worker: 264, nb soldier: 131
nb ant: 396, food: 185/850, nest level: 5, nb worker: 264, nb soldier: 132
#2161 - a snail attack the colony
the menace kill 5 soldier
the menace kill 0 worker
nb ant: 393, food: 186/850, nest level: 5, nb worker: 266, nb soldier: 127
nb ant: 393, food: 198/850, nest level: 5, nb worker: 266, nb soldier: 127
nb ant: 392, food: 199/850, nest level: 5, nb worker: 265, nb soldier: 127
nb ant: 394, food: 196/850, nest level: 5, nb worker: 266, nb soldier: 128
nb ant: 396, food: 193/850, nest level: 5, nb worker: 267, nb soldier: 129
nb ant: 396, food: 194/850, nest level: 5, nb worker: 267, nb soldier: 129
nb ant: 397, food: 190/850, nest level: 5, nb worker: 268, nb soldier: 129
nb ant: 398, food: 187/850, nest level: 5, nb worker: 268, nb soldier: 130
nb ant: 399, food: 185/850, nest level: 5, nb worker: 268, nb soldier: 131
nb ant: 400, food: 184/850, nest level: 5, nb worker: 268, nb soldier: 132
#2171 - a snail attack the colony
the menace kill 3 soldier
the menace kill 0 worker
nb ant: 398, food: 182/850, nest level: 5, nb worker: 269, nb soldier: 129
nb ant: 397, food: 190/850, nest level: 5, nb worker: 268, nb soldier: 129
nb ant: 397, food: 188/850, nest level: 5, nb worker: 267, nb soldier: 130
nb ant: 397, food: 192/850, nest level: 5, nb worker: 268, nb soldier: 129
nb ant: 398, food: 191/850, nest level: 5, nb worker: 269, nb soldier: 129
nb ant: 399, food: 187/850, nest level: 5, nb worker: 269, nb soldier: 130
nb ant: 400, food: 186/850, nest level: 5, nb worker: 270, nb soldier: 130
nb ant: 399, food: 184/850, nest level: 5, nb worker: 268, nb soldier: 131
nb ant: 398, food: 189/850, nest level: 5, nb worker: 268, nb soldier: 130
nb ant: 399, food: 187/850, nest level: 5, nb worker: 268, nb soldier: 131
#2181 - a snail attack the colony
the menace kill 1 soldier
the menace kill 0 worker
nb ant: 397, food: 186/850, nest level: 5, nb worker: 267, nb soldier: 130
nb ant: 399, food: 184/850, nest level: 5, nb worker: 268, nb soldier: 131
nb ant: 400, food: 183/850, nest level: 5, nb worker: 268, nb soldier: 132
nb ant: 399, food: 183/850, nest level: 5, nb worker: 267, nb soldier: 132
nb ant: 398, food: 186/850, nest level: 5, nb worker: 267, nb soldier: 131
nb ant: 398, food: 185/850, nest level: 5, nb worker: 267, nb soldier: 131
nb ant: 399, food: 187/850, nest level: 5, nb worker: 268, nb soldier: 131
nb ant: 398, food: 184/850, nest level: 5, nb worker: 266, nb soldier: 132
nb ant: 397, food: 186/850, nest level: 5, nb worker: 265, nb soldier: 132
nb ant: 398, food: 181/850, nest level: 5, nb worker: 265, nb soldier: 133
#2191 - a snail attack the colony
the menace kill 3 soldier
the menace kill 0 worker
nb ant: 394, food: 185/850, nest level: 5, nb worker: 264, nb soldier: 130
nb ant: 392, food: 196/850, nest level: 5, nb worker: 262, nb soldier: 130
nb ant: 394, food: 189/850, nest level: 5, nb worker: 262, nb soldier: 132
nb ant: 394, food: 190/850, nest level: 5, nb worker: 262, nb soldier: 132
nb ant: 392, food: 189/850, nest level: 5, nb worker: 260, nb soldier: 132
nb ant: 391, food: 193/850, nest level: 5, nb worker: 259, nb soldier: 132
nb ant: 389, food: 195/850, nest level: 5, nb worker: 257, nb soldier: 132
nb ant: 389, food: 193/850, nest level: 5, nb worker: 257, nb soldier: 132
nb ant: 390, food: 196/850, nest level: 5, nb worker: 259, nb soldier: 131
nb ant: 391, food: 194/850, nest level: 5, nb worker: 260, nb soldier: 131
#2201 - a snail attack the colony
the menace kill 3 soldier
the menace kill 0 worker
nb ant: 390, food: 190/850, nest level: 5, nb worker: 262, nb soldier: 128
nb ant: 392, food: 195/850, nest level: 5, nb worker: 263, nb soldier: 129
nb ant: 393, food: 195/850, nest level: 5, nb worker: 264, nb soldier: 129
nb ant: 393, food: 193/850, nest level: 5, nb worker: 263, nb soldier: 130
nb ant: 392, food: 196/850, nest level: 5, nb worker: 262, nb soldier: 130
nb ant: 392, food: 193/850, nest level: 5, nb worker: 261, nb soldier: 131
nb ant: 390, food: 196/850, nest level: 5, nb worker: 259, nb soldier: 131
nb ant: 390, food: 195/850, nest level: 5, nb worker: 259, nb soldier: 131
nb ant: 392, food: 192/850, nest level: 5, nb worker: 261, nb soldier: 131
nb ant: 391, food: 194/850, nest level: 5, nb worker: 260, nb soldier: 131
#2211 - a snail attack the colony
the menace kill 5 soldier
the menace kill 0 worker
nb ant: 386, food: 192/850, nest level: 5, nb worker: 260, nb soldier: 126
nb ant: 388, food: 207/850, nest level: 5, nb worker: 262, nb soldier: 126
nb ant: 387, food: 207/850, nest level: 5, nb worker: 261, nb soldier: 126
nb ant: 388, food: 204/850, nest level: 5, nb worker: 261, nb soldier: 127
nb ant: 388, food: 205/850, nest level: 5, nb worker: 261, nb soldier: 127
nb ant: 389, food: 201/850, nest level: 5, nb worker: 260, nb soldier: 129
nb ant: 390, food: 198/850, nest level: 5, nb worker: 260, nb soldier: 130
nb ant: 390, food: 195/850, nest level: 5, nb worker: 260, nb soldier: 130
nb ant: 390, food: 196/850, nest level: 5, nb worker: 260, nb soldier: 130
nb ant: 391, food: 196/850, nest level: 5, nb worker: 261, nb soldier: 130
#2221 - a snail attack the colony
the menace kill 6 soldier
the menace kill 0 worker
nb ant: 384, food: 197/850, nest level: 5, nb worker: 260, nb soldier: 124
nb ant: 382, food: 218/850, nest level: 5, nb worker: 258, nb soldier: 124
nb ant: 382, food: 215/850, nest level: 5, nb worker: 258, nb soldier: 124
nb ant: 383, food: 215/850, nest level: 5, nb worker: 259, nb soldier: 124
nb ant: 384, food: 210/850, nest level: 5, nb worker: 258, nb soldier: 126
nb ant: 382, food: 211/850, nest level: 5, nb worker: 256, nb soldier: 126
nb ant: 383, food: 207/850, nest level: 5, nb worker: 255, nb soldier: 128
nb ant: 381, food: 209/850, nest level: 5, nb worker: 253, nb soldier: 128
nb ant: 382, food: 210/850, nest level: 5, nb worker: 254, nb soldier: 128
nb ant: 382, food: 209/850, nest level: 5, nb worker: 255, nb soldier: 127
#2231 - a snail attack the colony
the menace kill 2 soldier
the menace kill 0 worker
nb ant: 382, food: 208/850, nest level: 5, nb worker: 256, nb soldier: 126
nb ant: 381, food: 214/850, nest level: 5, nb worker: 255, nb soldier: 126
nb ant: 382, food: 211/850, nest level: 5, nb worker: 256, nb soldier: 126
nb ant: 382, food: 212/850, nest level: 5, nb worker: 256, nb soldier: 126
nb ant: 383, food: 208/850, nest level: 5, nb worker: 255, nb soldier: 128
nb ant: 379, food: 212/850, nest level: 5, nb worker: 251, nb soldier: 128
nb ant: 378, food: 213/850, nest level: 5, nb worker: 250, nb soldier: 128
nb ant: 377, food: 215/850, nest level: 5, nb worker: 249, nb soldier: 128
nb ant: 378, food: 212/850, nest level: 5, nb worker: 250, nb soldier: 128
nb ant: 377, food: 216/850, nest level: 5, nb worker: 250, nb soldier: 127
nb ant: 378, food: 215/850, nest level: 5, nb worker: 251, nb soldier: 127
nb ant: 379, food: 213/850, nest level: 5, nb worker: 252, nb soldier: 127
nb ant: 377, food: 217/850, nest level: 5, nb worker: 250, nb soldier: 127
nb ant: 379, food: 215/850, nest level: 5, nb worker: 252, nb soldier: 127
nb ant: 380, food: 212/850, nest level: 5, nb worker: 253, nb soldier: 127
nb ant: 379, food: 214/850, nest level: 5, nb worker: 252, nb soldier: 127
nb ant: 380, food: 211/850, nest level: 5, nb worker: 253, nb soldier: 127
nb ant: 381, food: 211/850, nest level: 5, nb worker: 254, nb soldier: 127
nb ant: 383, food: 209/850, nest level: 5, nb worker: 256, nb soldier: 127
nb ant: 380, food: 214/850, nest level: 5, nb worker: 253, nb soldier: 127
#2251 - a snail attack the colony
the menace kill 3 soldier
the menace kill 0 worker
nb ant: 378, food: 210/850, nest level: 5, nb worker: 254, nb soldier: 124
nb ant: 379, food: 218/850, nest level: 5, nb worker: 255, nb soldier: 124
nb ant: 381, food: 216/850, nest level: 5, nb worker: 257, nb soldier: 124
nb ant: 382, food: 217/850, nest level: 5, nb worker: 258, nb soldier: 124
nb ant: 384, food: 214/850, nest level: 5, nb worker: 259, nb soldier: 125
nb ant: 386, food: 207/850, nest level: 5, nb worker: 260, nb soldier: 126
nb ant: 386, food: 208/850, nest level: 5, nb worker: 260, nb soldier: 126
nb ant: 385, food: 210/850, nest level: 5, nb worker: 259, nb soldier: 126
nb ant: 384, food: 209/850, nest level: 5, nb worker: 258, nb soldier: 126
nb ant: 385, food: 211/850, nest level: 5, nb worker: 259, nb soldier: 126
#2261 - a spider attack the colony
the menace kill 0 soldier
the menace kill 0 worker
nb ant: 383, food: 211/850, nest level: 5, nb worker: 257, nb soldier: 126
nb ant: 382, food: 212/850, nest level: 5, nb worker: 256, nb soldier: 126
nb ant: 380, food: 213/850, nest level: 5, nb worker: 253, nb soldier: 127
nb ant: 381, food: 213/850, nest level: 5, nb worker: 254, nb soldier: 127
nb ant: 381, food: 213/850, nest level: 5, nb worker: 254, nb soldier: 127
nb ant: 382, food: 212/850, nest level: 5, nb worker: 255, nb soldier: 127
nb ant: 384, food: 207/850, nest level: 5, nb worker: 256, nb soldier: 128
nb ant: 382, food: 208/850, nest level: 5, nb worker: 254, nb soldier: 128
nb ant: 381, food: 212/850, nest level: 5, nb worker: 254, nb soldier: 127
nb ant: 381, food: 212/850, nest level: 5, nb worker: 254, nb soldier: 127
#2271 - a snail attack the colony
the menace kill 2 soldier
the menace kill 0 worker
nb ant: 379, food: 212/850, nest level: 5, nb worker: 254, nb soldier: 125
nb ant: 380, food: 217/850, nest level: 5, nb worker: 255, nb soldier: 125
nb ant: 382, food: 212/850, nest level: 5, nb worker: 255, nb soldier: 127
nb ant: 384, food: 207/850, nest level: 5, nb worker: 256, nb soldier: 128
nb ant: 382, food: 208/850, nest level: 5, nb worker: 254, nb soldier: 128
nb ant: 381, food: 210/850, nest level: 5, nb worker: 253, nb soldier: 128
nb ant: 383, food: 206/850, nest level: 5, nb worker: 255, nb soldier: 128
nb ant: 383, food: 206/850, nest level: 5, nb worker: 255, nb soldier: 128
nb ant: 382, food: 209/850, nest level: 5, nb worker: 255, nb soldier: 127
nb ant: 383, food: 209/850, nest level: 5, nb worker: 255, nb soldier: 128
#2281 - a snail attack the colony
the menace kill 2 soldier
the menace kill 0 worker
nb ant: 381, food: 209/850, nest level: 5, nb worker: 255, nb soldier: 126
nb ant: 380, food: 214/850, nest level: 5, nb worker: 253, nb soldier: 127
nb ant: 379, food: 212/850, nest level: 5, nb worker: 252, nb soldier: 127
nb ant: 381, food: 212/850, nest level: 5, nb worker: 254, nb soldier: 127
nb ant: 379, food: 214/850, nest level: 5, nb worker: 252, nb soldier: 127
nb ant: 380, food: 211/850, nest level: 5, nb worker: 253, nb soldier: 127
nb ant: 382, food: 210/850, nest level: 5, nb worker: 255, nb soldier: 127
nb ant: 382, food: 209/850, nest level: 5, nb worker: 255, nb soldier: 127
nb ant: 383, food: 211/850, nest level: 5, nb worker: 256, nb soldier: 127
nb ant: 383, food: 207/850, nest level: 5, nb worker: 255, nb soldier: 128
#2291 - a snail attack the colony
the menace kill 1 soldier
the menace kill 0 worker
nb ant: 383, food: 206/850, nest level: 5, nb worker: 256, nb soldier: 127
nb ant: 384, food: 205/850, nest level: 5, nb worker: 256, nb soldier: 128
nb ant: 384, food: 208/850, nest level: 5, nb worker: 256, nb soldier: 128
nb ant: 385, food: 206/850, nest level: 5, nb worker: 257, nb soldier: 128
nb ant: 386, food: 205/850, nest level: 5, nb worker: 259, nb soldier: 127
nb ant: 387, food: 207/850, nest level: 5, nb worker: 260, nb soldier: 127
nb ant: 385, food: 207/850, nest level: 5, nb worker: 258, nb soldier: 127
nb ant: 383, food: 209/850, nest level: 5, nb worker: 256, nb soldier: 127
nb ant: 382, food: 210/850, nest level: 5, nb worker: 254, nb soldier: 128
nb ant: 382, food: 207/850, nest level: 5, nb worker: 254, nb soldier: 128
#2301 - a snail attack the colony
the menace kill 5 soldier
the menace kill 0 worker
nb ant: 379, food: 206/850, nest level: 5, nb worker: 256, nb soldier: 123
nb ant: 378, food: 219/850, nest level: 5, nb worker: 254, nb soldier: 124
nb ant: 377, food: 221/850, nest level: 5, nb worker: 253, nb soldier: 124
nb ant: 379, food: 219/850, nest level: 5, nb worker: 254, nb soldier: 125
nb ant: 380, food: 216/850, nest level: 5, nb worker: 255, nb soldier: 125
nb ant: 382, food: 215/850, nest level: 5, nb worker: 257, nb soldier: 125
nb ant: 382, food: 214/850, nest level: 5, nb worker: 257, nb soldier: 125
nb ant: 381, food: 214/850, nest level: 5, nb worker: 256, nb soldier: 125
nb ant: 382, food: 213/850, nest level: 5, nb worker: 257, nb soldier: 125
nb ant: 383, food: 215/850, nest level: 5, nb worker: 258, nb soldier: 125
#2311 - a snail attack the colony
the menace kill 5 soldier
the menace kill 0 worker
nb ant: 379, food: 210/850, nest level: 5, nb worker: 258, nb soldier: 121
nb ant: 380, food: 219/850, nest level: 5, nb worker: 257, nb soldier: 123
nb ant: 380, food: 216/850, nest level: 5, nb worker: 255, nb soldier: 125
nb ant: 381, food: 214/850, nest level: 5, nb worker: 255, nb soldier: 126
nb ant: 381, food: 214/850, nest level: 5, nb worker: 256, nb soldier: 125
nb ant: 380, food: 215/850, nest level: 5, nb worker: 255, nb soldier: 125
nb ant: 380, food: 216/850, nest level: 5, nb worker: 255, nb soldier: 125
nb ant: 380, food: 215/850, nest level: 5, nb worker: 254, nb soldier: 126
nb ant: 382, food: 210/850, nest level: 5, nb worker: 255, nb soldier: 127
nb ant: 383, food: 206/850, nest level: 5, nb worker: 255, nb soldier: 128
#2321 - a spider attack the colony
the menace kill 1 soldier
the menace kill 0 worker
nb ant: 384, food: 204/850, nest level: 5, nb worker: 257, nb soldier: 127
nb ant: 385, food: 206/850, nest level: 5, nb worker: 257, nb soldier: 128
nb ant: 387, food: 200/850, nest level: 5, nb worker: 258, nb soldier: 129
nb ant: 388, food: 201/850, nest level: 5, nb worker: 259, nb soldier: 129
nb ant: 390, food: 200/850, nest level: 5, nb worker: 261, nb soldier: 129
nb ant: 391, food: 194/850, nest level: 5, nb worker: 260, nb soldier: 131
nb ant: 390, food: 193/850, nest level: 5, nb worker: 259, nb soldier: 131
nb ant: 390, food: 196/850, nest level: 5, nb worker: 259, nb soldier: 131
nb ant: 391, food: 194/850, nest level: 5, nb worker: 260, nb soldier: 131
nb ant: 391, food: 192/850, nest level: 5, nb worker: 260, nb soldier: 131
#2331 - a snail attack the colony
the menace kill 4 soldier
the menace kill 0 worker
nb ant: 386, food: 195/850, nest level: 5, nb worker: 259, nb soldier: 127
nb ant: 386, food: 204/850, nest level: 5, nb worker: 258, nb soldier: 128
nb ant: 387, food: 202/850, nest level: 5, nb worker: 258, nb soldier: 129
nb ant: 387, food: 200/850, nest level: 5, nb worker: 258, nb soldier: 129
nb ant: 384, food: 205/850, nest level: 5, nb worker: 255, nb soldier: 129
nb ant: 385, food: 205/850, nest level: 5, nb worker: 256, nb soldier: 129
nb ant: 385, food: 205/850, nest level: 5, nb worker: 256, nb soldier: 129
nb ant: 385, food: 205/850, nest level: 5, nb worker: 256, nb soldier: 129
nb ant: 386, food: 204/850, nest level: 5, nb worker: 257, nb soldier: 129
nb ant: 388, food: 201/850, nest level: 5, nb worker: 259, nb soldier: 129
#2341 - a snail attack the colony
the menace kill 3 soldier
the menace kill 0 worker
nb ant: 387, food: 200/850, nest level: 5, nb worker: 261, nb soldier: 126
nb ant: 388, food: 203/850, nest level: 5, nb worker: 260, nb soldier: 128
nb ant: 387, food: 203/850, nest level: 5, nb worker: 259, nb soldier: 128
nb ant: 389, food: 199/850, nest level: 5, nb worker: 260, nb soldier: 129
nb ant: 391, food: 195/850, nest level: 5, nb worker: 261, nb soldier: 130
nb ant: 390, food: 196/850, nest level: 5, nb worker: 260, nb soldier: 130
nb ant: 390, food: 197/850, nest level: 5, nb worker: 260, nb soldier: 130
nb ant: 390, food: 198/850, nest level: 5, nb worker: 260, nb soldier: 130
